"Age","Weight","Duration","Heart_Rate","Body_Temp","Calories"
"76","84","7","84","39.1","35"
"50","66","7","98","39.6","39"
"20","52","9","93","39.7","42"
"43","66","4","76","39.1","12"
"45","60","15","93","40.1","76"
"23","73","26","105","41.1","139"
"23","52","25","108","41.1","159"
"25","62","19","99","40.6","101"
"58","71","26","105","40.8","166"
"27","87","3","79","38.7","6"
"60","87","13","82","40.2","52"
"37","71","26","105","40.9","157"
"24","67","24","105","40.6","140"
"75","68","16","102","40.3","103"
"52","84","30","112","41","241"
"49","66","10","80","40","36"
"31","56","3","84","39.1","12"
"23","88","16","105","40.2","91"
"27","84","15","96","40.2","66"
"42","61","14","88","40.2","62"
"36","75","23","98","40.5","114"
"29","86","4","85","39.1","12"
"57","65","27","107","41.1","180"
"64","83","4","83","38.9","17"
"63","82","16","86","40.2","74"
"57","61","27","108","40.8","185"
"70","99","18","97","40.5","125"
"53","53","2","85","38","9"
"50","58","17","95","40.1","91"
"68","48","8","86","39.5","39"
"64","79","27","96","40.5","165"
"31","87","22","94","40.5","96"
"33","74","7","95","39.4","34"
"76","56","22","98","40.6","136"
"25","77","7","100","39.3","36"
"55","55","9","88","40","43"
"27","93","16","95","40.3","71"
"42","63","8","94","39.5","40"
"54","54","24","107","40.6","163"
"68","63","26","110","41.3","188"
"33","55","4","80","38.7","14"
"27","92","3","85","38.6","9"
"20","78","18","87","40.1","47"
"28","58","27","99","41.1","146"
"54","100","25","106","40.7","189"
"42","93","14","93","40","68"
"43","78","11","94","39.8","52"
"48","65","14","85","40","58"
"52","78","5","86","39.2","20"
"65","61","12","98","40","71"
"31","60","12","95","40.2","60"
"40","81","8","83","39.6","24"
"62","85","16","99","40.6","105"
"29","91","8","84","39.6","23"
"50","59","30","106","41.1","196"
"73","95","10","97","39.4","70"
"37","99","6","82","39.1","19"
"60","63","12","100","39.9","72"
"25","82","10","88","39.9","31"
"34","41","14","92","40.2","70"
"29","84","21","102","40.4","114"
"20","64","2","74","38.2","5"
"35","80","26","106","40.7","162"
"35","83","19","100","40.6","102"
"45","74","7","91","39.4","30"
"46","65","26","106","41","166"
"50","81","5","83","39.2","18"
"78","54","8","87","39.6","40"
"40","75","3","92","38.7","14"
"66","74","23","99","40.8","135"
"61","60","23","102","40.5","144"
"48","63","17","87","40","75"
"20","69","10","84","40.2","35"
"50","68","3","84","38.4","12"
"64","61","20","94","41","109"
"48","110","6","81","39.4","22"
"29","91","24","103","40.6","137"
"47","58","17","95","40.4","90"
"20","60","15","98","40.3","77"
"32","86","23","106","40.6","143"
"59","84","17","92","40.3","82"
"20","60","20","102","40.7","111"
"64","112","18","100","40.4","133"
"31","98","4","85","38.7","13"
"30","68","7","91","39.6","31"
"72","66","19","102","40.2","121"
"45","62","8","94","39.6","41"
"29","72","20","101","40","100"
"37","64","20","105","40.3","122"
"24","66","12","89","40","50"
"38","64","9","99","39.5","49"
"57","76","28","109","40.6","214"
"50","56","26","108","40.7","176"
"40","74","29","97","41","150"
"24","72","27","101","41","145"
"47","93","13","95","40.3","71"
"50","83","13","97","40.3","74"
"46","52","25","113","40.5","183"
"38","91","5","82","39.2","15"
"30","95","21","103","40.8","123"
"42","66","21","96","40.4","110"
"56","70","19","103","40.7","117"
"39","54","26","105","41.1","164"
"64","99","13","87","40.3","67"
"35","79","3","82","38.7","8"
"73","106","12","89","40","73"
"26","88","4","91","38.8","15"
"40","59","14","90","40.3","65"
"63","73","8","88","40.2","37"
"40","70","22","101","40.5","121"
"33","51","16","88","40.3","71"
"64","67","19","101","40.6","117"
"21","72","7","82","39.4","23"
"41","85","29","100","41","166"
"58","99","16","94","40.2","95"
"28","88","22","109","40.4","143"
"44","83","28","110","41.2","205"
"20","67","17","93","40.3","76"
"59","81","9","87","39.6","41"
"22","86","14","105","40","78"
"35","95","2","79","38.6","5"
"24","81","9","85","39.8","23"
"60","107","26","112","40.6","232"
"55","91","16","98","40.3","100"
"39","74","16","98","40.4","84"
"45","94","10","91","39.9","48"
"59","86","22","99","40.3","142"
"38","63","2","85","38.3","8"
"20","80","3","85","39","7"
"37","88","24","104","40.4","149"
"37","71","21","96","40.5","106"
"38","101","14","90","39.8","62"
"33","52","18","93","40.1","89"
"60","58","27","105","40.9","179"
"62","76","10","82","39.6","39"
"64","89","26","107","40.9","207"
"26","81","3","82","38.5","7"
"62","95","11","93","40.1","65"
"56","60","5","91","38.7","25"
"53","65","13","98","40.3","73"
"25","110","22","96","40.8","108"
"60","69","28","102","40.7","185"
"25","107","21","98","40.2","108"
"37","75","19","106","40.4","115"
"22","67","6","98","39.3","30"
"46","59","28","109","41","190"
"24","90","13","97","39.7","59"
"31","72","10","93","39.4","46"
"31","99","28","107","40.9","185"
"21","68","6","90","39.4","17"
"44","80","26","112","40.8","197"
"32","65","16","94","40.1","78"
"20","51","20","88","40.5","84"
"31","45","3","84","38","12"
"26","68","25","98","40.6","128"
"22","55","22","98","40.5","115"
"30","84","8","80","39.5","17"
"60","68","25","102","41.3","154"
"24","90","19","103","40.3","104"
"73","72","15","92","40.2","87"
"34","99","27","113","40.7","206"
"34","62","8","98","39.7","43"
"58","62","12","93","39.7","63"
"35","82","23","104","40.6","137"
"20","55","8","86","39.5","31"
"39","56","6","81","39.1","22"
"23","48","13","77","40.2","40"
"75","68","22","94","40.8","122"
"27","67","22","93","40.3","102"
"79","108","26","97","40.9","198"
"27","66","28","109","40.7","178"
"27","55","19","102","40.5","109"
"40","87","25","102","40.7","150"
"25","80","21","106","40.5","121"
"68","78","5","88","39.2","25"
"44","77","16","91","40.2","69"
"30","61","28","105","41.4","169"
"49","85","9","87","39.5","37"
"76","85","16","98","40.3","114"
"70","80","14","83","40.2","62"
"44","52","16","102","40.3","97"
"21","43","17","98","40.2","91"
"36","56","17","91","40.4","80"
"55","98","24","112","40.8","204"
"40","50","23","107","40.8","151"
"45","80","5","88","39.5","20"
"64","60","21","102","40.6","133"
"52","70","14","89","40.4","64"
"20","72","9","88","39.8","24"
"76","85","11","87","40","60"
"22","59","27","113","40.9","183"
"75","92","7","86","39.5","38"
"31","63","22","100","40.9","121"
"20","51","27","101","41.1","150"
"22","63","14","101","40.3","76"
"27","66","27","106","40.5","163"
"67","66","9","92","40.1","48"
"29","55","5","85","38.8","20"
"45","97","6","91","39.6","29"
"30","84","8","85","39.7","23"
"50","68","11","95","40.1","58"
"55","57","24","105","40.5","157"
"21","79","19","103","40.4","97"
"43","51","4","95","38.7","21"
"59","65","29","105","40.9","188"
"32","83","17","108","40.4","110"
"76","104","16","90","40.4","101"
"29","73","3","80","38.8","6"
"48","72","5","82","39.2","19"
"44","70","5","97","39.2","25"
"76","99","18","93","40","120"
"23","65","29","108","41.5","179"
"60","71","20","96","40.7","115"
"39","93","20","100","40.4","116"
"56","70","8","86","39.5","35"
"24","82","14","88","40.3","42"
"31","88","12","98","40.1","60"
"49","55","11","96","39.8","60"
"22","80","27","112","40.7","176"
"48","85","1","80","38.1","3"
"23","78","3","88","38.7","9"
"60","70","2","84","38","8"
"28","64","7","88","39.3","29"
"38","68","2","81","38.6","7"
"45","102","27","110","41","210"
"35","63","3","86","38.5","12"
"56","101","5","84","39","22"
"27","57","17","95","40.3","85"
"55","81","21","105","40.7","148"
"34","68","25","100","40.9","137"
"27","53","2","79","38.5","7"
"42","101","17","87","40.1","71"
"36","88","14","91","40.1","59"
"30","63","5","83","38.8","18"
"31","52","5","79","39.1","17"
"38","81","19","99","40.1","101"
"35","66","29","112","40.9","198"
"59","61","7","90","39.4","35"
"42","83","11","94","40.1","53"
"76","91","22","103","40.8","176"
"74","92","20","101","40.8","152"
"74","90","3","82","38.8","14"
"24","63","13","99","39.9","56"
"28","81","16","96","40.2","71"
"78","84","30","110","40.8","270"
"36","98","12","94","40","58"
"61","64","10","95","39.6","55"
"28","91","10","106","40.1","61"
"60","85","8","84","39.6","34"
"43","91","10","93","39.8","49"
"26","99","17","105","39.9","103"
"32","68","9","87","39.5","36"
"22","91","6","81","39.4","12"
"38","67","3","85","38.5","12"
"42","86","14","92","39.9","64"
"32","100","29","105","40.8","185"
"26","74","22","97","40.8","95"
"40","54","19","98","40.5","106"
"52","100","20","98","40.8","126"
"39","83","20","91","40.2","85"
"28","78","27","112","40.3","176"
"43","61","8","89","39.7","36"
"21","88","27","104","40.8","147"
"41","83","16","94","40.2","76"
"62","69","18","97","40.7","102"
"27","109","8","88","39.8","30"
"54","69","10","87","39.3","44"
"73","92","11","87","40","60"
"28","93","17","98","40.2","84"
"32","73","29","114","41.2","207"
"63","54","15","99","40","91"
"72","61","13","94","40","73"
"38","65","11","93","39.6","53"
"34","98","14","88","40.4","54"
"29","84","10","99","39.8","50"
"39","76","23","109","40.7","156"
"33","93","20","99","40.4","107"
"59","71","5","94","39.2","26"
"44","101","23","106","40.5","164"
"67","56","5","85","39","23"
"26","101","15","92","40.2","62"
"60","61","12","93","40.1","63"
"40","61","16","100","39.7","91"
"46","72","11","92","39.7","53"
"49","69","22","103","40.5","133"
"66","55","13","90","40","67"
"62","110","8","87","39.4","43"
"24","86","27","106","40.5","157"
"45","89","3","91","38.3","14"
"20","79","10","94","39.9","37"
"27","55","23","105","40.6","140"
"68","57","13","95","40.2","74"
"24","46","27","112","40.8","186"
"43","97","26","119","40.8","233"
"44","64","25","101","40.8","145"
"65","75","28","111","40.6","199"
"45","60","10","92","39.7","49"
"20","83","25","104","41","132"
"35","109","8","91","39.6","37"
"28","88","6","78","39.4","11"
"41","69","28","108","41","180"
"74","93","11","95","39.7","74"
"22","77","5","78","39","14"
"44","57","5","89","39.2","23"
"34","71","21","95","40.6","91"
"27","89","11","94","40","47"
"22","67","17","95","40.6","81"
"45","76","14","100","40.4","78"
"20","69","22","98","40.5","110"
"59","85","7","85","39.3","30"
"72","68","24","103","41","175"
"29","45","28","105","40.6","175"
"67","64","6","93","39.3","32"
"39","95","14","98","40.3","78"
"68","85","26","102","40.5","190"
"20","66","25","117","40.8","177"
"36","70","7","87","39.3","22"
"32","83","30","105","41.1","180"
"26","62","29","99","41.1","154"
"43","75","6","81","39.2","21"
"35","75","9","101","39.9","48"
"34","95","21","101","40.5","121"
"24","63","17","95","40.9","82"
"21","67","12","94","40.1","42"
"44","75","26","94","40.5","128"
"64","103","28","108","40.9","236"
"58","60","29","103","41.1","184"
"41","98","2","82","38.1","7"
"22","71","15","98","40.4","75"
"28","61","9","92","39.7","42"
"24","83","26","109","40.6","162"
"54","53","19","101","40.2","117"
"43","80","10","91","39.9","45"
"26","73","8","82","39.6","27"
"54","70","18","97","40.3","99"
"28","78","17","97","40.4","76"
"43","103","16","101","40.4","102"
"28","46","4","84","38.4","16"
"45","63","6","84","39.5","24"
"22","93","29","107","40.6","175"
"28","65","10","96","40","50"
"23","70","3","78","38.3","9"
"20","72","8","81","39.7","25"
"52","77","20","108","40.2","146"
"51","69","20","100","40.1","117"
"29","69","15","97","40.4","76"
"76","59","12","85","40","57"
"30","94","28","111","41","197"
"30","88","30","110","40.9","203"
"38","59","6","76","39.5","19"
"26","82","25","98","40.7","116"
"23","96","13","90","40.1","47"
"27","71","7","89","39.6","29"
"64","69","4","88","38.7","19"
"64","67","4","91","39.2","20"
"48","81","28","111","40.9","214"
"23","71","17","91","40.5","73"
"26","48","9","92","39.7","43"
"79","76","26","112","40.7","194"
"38","57","20","95","40.8","103"
"29","64","5","86","39.1","20"
"43","70","24","100","40.6","135"
"68","58","2","75","38","7"
"69","62","19","94","40.3","105"
"26","81","4","79","39.1","7"
"31","75","20","101","40.6","109"
"31","86","9","86","39.8","28"
"25","58","11","79","39.7","13"
"37","73","25","103","40.9","143"
"32","66","5","83","39.3","12"
"20","78","23","102","40.6","112"
"79","54","4","80","39.2","17"
"71","97","8","88","39.4","45"
"57","87","29","105","41.1","211"
"32","87","20","98","40.7","101"
"44","82","14","100","40.5","81"
"44","80","28","102","40.8","170"
"20","69","25","109","41","155"
"39","91","10","89","40.2","41"
"54","95","16","100","40.3","105"
"59","98","15","85","40.5","69"
"23","80","8","91","39.4","33"
"35","105","5","81","39.3","15"
"64","70","13","97","39.8","74"
"43","84","11","97","39.7","59"
"30","99","16","103","40.3","95"
"21","56","2","89","38","8"
"53","82","29","112","40.9","233"
"53","49","18","101","40.2","111"
"36","73","10","92","39.9","46"
"63","57","27","116","40.8","212"
"34","68","7","88","39.3","29"
"22","71","22","115","41.2","149"
"52","107","20","100","40.4","135"
"55","74","16","105","40.5","101"
"53","69","25","109","40.6","169"
"52","94","25","107","41","188"
"28","85","25","100","40.7","127"
"21","75","19","109","40.5","112"
"21","63","22","102","40.8","122"
"40","88","18","101","40.3","106"
"34","93","22","108","40.7","149"
"43","67","23","99","40.9","128"
"48","107","24","103","40.6","168"
"38","64","8","90","39.8","36"
"52","85","22","101","40.4","141"
"26","56","25","107","40.4","156"
"21","77","13","97","40","54"
"60","59","7","82","39.5","29"
"78","56","18","93","40.4","102"
"66","94","25","101","40.8","182"
"29","79","2","76","38.1","3"
"21","84","15","100","40","71"
"54","73","8","94","39.4","41"
"41","63","6","76","39.3","19"
"27","80","11","95","40","46"
"38","81","26","102","41.2","151"
"23","86","20","102","40.4","104"
"23","74","25","98","40.8","108"
"27","54","17","95","40.3","85"
"59","48","23","100","40.5","143"
"53","81","8","96","39.2","45"
"35","48","4","90","38.9","19"
"27","55","3","80","38.3","10"
"54","89","27","112","40.8","223"
"71","71","7","87","39.4","33"
"32","95","19","98","40.4","99"
"78","64","12","88","40.1","60"
"21","101","7","86","39.1","21"
"20","76","11","97","39.7","45"
"59","59","20","94","40.2","108"
"58","88","18","93","40.6","100"
"67","79","2","91","38.3","11"
"50","83","26","105","40.7","179"
"24","72","5","89","39.3","20"
"26","104","16","89","40.5","60"
"25","80","12","93","39.8","45"
"20","57","4","80","38.9","13"
"21","61","7","82","39.6","24"
"59","61","25","107","40.9","169"
"58","64","26","105","40.5","169"
"27","81","8","92","39.6","30"
"22","79","13","87","40.1","35"
"38","58","14","82","40.2","53"
"48","54","9","85","39.8","39"
"22","62","28","107","40.5","171"
"34","74","13","94","40","62"
"23","67","14","96","39.9","68"
"34","67","18","102","40.5","103"
"69","85","26","104","40.8","200"
"22","95","9","83","39.8","22"
"40","62","13","83","40","50"
"65","75","28","99","40.6","182"
"44","76","11","89","40.1","48"
"25","97","14","95","39.8","62"
"47","76","12","97","40.2","63"
"22","73","3","84","39.1","6"
"25","66","29","109","40.9","183"
"31","102","6","82","39.4","17"
"41","57","29","116","40.9","216"
"59","96","14","89","40.5","72"
"37","66","27","104","41.2","162"
"71","73","5","85","38.9","22"
"30","54","5","81","39","18"
"29","64","27","106","41","164"
"61","59","10","82","39.9","42"
"20","65","8","97","39.6","40"
"68","61","19","100","40.6","117"
"68","89","28","110","40.5","241"
"25","63","20","102","40.3","112"
"62","93","17","97","40.6","110"
"35","77","27","108","40.9","175"
"61","52","4","85","38.8","18"
"24","73","26","118","40.6","191"
"29","76","26","100","40.8","137"
"54","88","23","113","40.2","193"
"38","66","22","97","40.6","116"
"24","73","11","87","39.8","42"
"48","84","2","77","38.3","5"
"47","64","18","94","40.7","92"
"28","89","29","107","40.8","181"
"74","84","2","81","38.2","9"
"38","93","7","84","39.5","23"
"39","67","15","93","40.4","73"
"25","82","28","107","40.8","166"
"29","62","8","94","39.4","39"
"75","64","13","86","40","62"
"70","64","3","87","38.5","14"
"55","76","10","93","39.6","51"
"69","72","2","79","38.4","7"
"35","63","2","81","38.1","7"
"46","89","13","101","40.3","81"
"43","76","14","95","40.2","68"
"37","68","17","108","40.3","109"
"42","95","26","104","41.1","171"
"60","73","22","108","40.8","167"
"60","109","22","104","40.6","171"
"55","53","5","82","38.8","21"
"29","76","25","103","40.9","135"
"55","88","4","82","39.1","15"
"34","83","26","93","40.5","111"
"21","92","20","108","40.5","122"
"48","99","20","99","40.4","124"
"23","60","22","111","40.7","145"
"20","68","16","88","40.3","41"
"74","68","10","91","39.9","52"
"43","90","21","102","40.4","131"
"59","81","30","109","40.9","236"
