,Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
592,52,70.0,28.0,115.0,40.6,206.0
593,31,66.0,23.0,94.0,40.9,111.0
594,68,98.0,28.0,105.0,41.1,226.0
595,48,65.0,11.0,94.0,39.3,56.0
596,31,94.0,7.0,92.0,39.7,30.0
597,23,60.0,15.0,91.0,40.2,67.0
598,24,78.0,22.0,102.0,40.7,111.0
599,58,75.0,27.0,107.0,40.7,199.0
600,32,69.0,15.0,102.0,40.3,85.0
601,21,47.0,2.0,77.0,38.1,6.0
602,63,98.0,28.0,105.0,40.9,219.0
603,77,82.0,21.0,102.0,39.9,162.0
604,49,85.0,25.0,110.0,40.5,190.0
605,26,91.0,30.0,108.0,40.7,190.0
606,53,64.0,9.0,87.0,39.5,40.0
607,31,77.0,9.0,92.0,40.1,40.0
608,32,66.0,3.0,75.0,38.5,8.0
609,35,71.0,8.0,85.0,39.8,31.0
610,66,57.0,21.0,100.0,40.7,130.0
611,40,60.0,7.0,89.0,39.9,32.0
612,62,87.0,22.0,97.0,40.6,139.0
613,24,58.0,3.0,88.0,38.5,12.0
614,37,87.0,11.0,96.0,39.5,55.0
615,49,86.0,9.0,95.0,39.4,48.0
616,32,99.0,24.0,107.0,40.4,160.0
617,46,62.0,13.0,94.0,39.9,67.0
618,59,75.0,25.0,105.0,41.2,178.0
619,42,68.0,17.0,91.0,40.4,79.0
620,44,85.0,9.0,85.0,39.6,32.0
621,74,77.0,22.0,103.0,40.4,140.0
622,68,99.0,14.0,92.0,40.3,86.0
623,58,84.0,16.0,97.0,40.3,97.0
624,32,80.0,28.0,117.0,40.7,217.0
625,34,93.0,21.0,91.0,40.6,88.0
626,23,58.0,21.0,106.0,40.3,127.0
627,52,69.0,7.0,88.0,39.2,32.0
628,28,63.0,5.0,85.0,39.1,19.0
629,47,66.0,20.0,103.0,40.7,121.0
630,24,68.0,12.0,92.0,39.8,40.0
631,73,60.0,9.0,91.0,39.8,48.0
632,76,103.0,25.0,100.0,40.4,195.0
633,65,69.0,10.0,91.0,39.9,52.0
634,29,71.0,4.0,81.0,39.1,8.0
635,20,81.0,26.0,104.0,40.8,136.0
636,33,90.0,6.0,86.0,39.1,20.0
637,33,61.0,3.0,83.0,38.7,11.0
638,34,72.0,26.0,103.0,40.7,144.0
639,43,60.0,13.0,89.0,40.1,59.0
640,47,74.0,10.0,97.0,39.8,53.0
641,65,82.0,8.0,90.0,39.2,38.0
642,22,62.0,29.0,99.0,40.8,152.0
643,28,85.0,8.0,94.0,39.4,34.0
644,30,60.0,3.0,87.0,38.7,12.0
646,32,96.0,28.0,110.0,40.9,197.0
647,56,66.0,20.0,103.0,40.0,124.0
648,67,90.0,15.0,106.0,40.3,120.0
649,62,105.0,9.0,88.0,39.7,48.0
650,33,73.0,17.0,97.0,40.4,86.0
651,46,96.0,25.0,108.0,40.3,185.0
652,79,91.0,8.0,90.0,39.6,49.0
653,57,57.0,11.0,85.0,40.0,49.0
654,49,66.0,11.0,87.0,39.9,48.0
655,41,87.0,14.0,100.0,40.3,81.0
656,38,77.0,19.0,112.0,40.3,137.0
657,28,84.0,24.0,98.0,40.6,115.0
658,31,84.0,19.0,98.0,40.6,93.0
659,48,93.0,8.0,87.0,39.5,34.0
660,41,80.0,26.0,106.0,40.6,170.0
661,71,103.0,6.0,92.0,39.1,38.0
662,30,64.0,26.0,99.0,40.7,139.0
663,30,67.0,18.0,94.0,40.5,86.0
664,29,59.0,26.0,111.0,40.9,174.0
665,34,88.0,5.0,82.0,39.1,14.0
666,42,76.0,29.0,108.0,40.6,197.0
667,51,68.0,17.0,105.0,40.4,107.0
668,35,92.0,19.0,100.0,40.5,106.0
669,28,68.0,3.0,85.0,38.6,11.0
670,33,80.0,6.0,90.0,39.0,25.0
671,22,56.0,23.0,98.0,40.5,120.0
672,64,73.0,22.0,102.0,40.5,151.0
673,57,57.0,18.0,91.0,40.1,91.0
674,42,56.0,18.0,95.0,40.5,95.0
675,24,91.0,23.0,101.0,40.8,119.0
676,49,80.0,3.0,82.0,38.4,10.0
677,32,81.0,19.0,99.0,40.2,96.0
678,78,80.0,13.0,98.0,40.1,92.0
679,53,63.0,24.0,107.0,40.7,159.0
680,68,98.0,21.0,105.0,40.4,169.0
681,47,108.0,15.0,98.0,40.2,93.0
682,51,56.0,15.0,96.0,40.6,83.0
683,64,59.0,22.0,92.0,40.6,116.0
684,51,94.0,17.0,87.0,40.1,75.0
685,23,55.0,26.0,98.0,40.8,137.0
686,42,48.0,15.0,94.0,40.5,79.0
687,23,75.0,8.0,88.0,39.4,23.0
688,70,98.0,4.0,83.0,39.1,19.0
689,53,94.0,11.0,88.0,40.0,52.0
690,28,84.0,16.0,98.0,40.1,76.0
691,48,80.0,10.0,92.0,40.0,47.0
692,43,61.0,22.0,99.0,40.6,124.0
693,21,71.0,7.0,89.0,39.8,28.0
694,26,92.0,22.0,104.0,40.6,127.0
695,53,67.0,19.0,95.0,40.0,101.0
696,32,68.0,26.0,103.0,40.9,150.0
697,24,105.0,9.0,90.0,39.8,34.0
698,30,94.0,13.0,93.0,40.2,56.0
699,31,69.0,27.0,104.0,41.1,158.0
700,21,87.0,22.0,107.0,40.6,129.0
701,35,86.0,10.0,93.0,39.8,44.0
702,56,105.0,11.0,94.0,39.7,66.0
703,34,51.0,28.0,107.0,40.8,181.0
704,29,58.0,14.0,101.0,40.1,79.0
705,23,51.0,21.0,113.0,40.5,145.0
706,22,62.0,28.0,110.0,40.7,180.0
707,42,82.0,15.0,98.0,40.4,81.0
708,40,73.0,15.0,95.0,40.5,75.0
709,28,83.0,2.0,79.0,38.1,4.0
710,49,102.0,17.0,100.0,40.5,110.0
711,28,79.0,9.0,93.0,39.6,35.0
712,56,94.0,5.0,86.0,39.0,23.0
713,41,61.0,29.0,103.0,41.2,175.0
714,38,96.0,27.0,95.0,40.6,137.0
715,21,48.0,27.0,106.0,40.6,166.0
716,73,90.0,21.0,94.0,40.5,136.0
717,48,91.0,24.0,102.0,40.4,156.0
718,53,71.0,8.0,89.0,39.7,37.0
719,43,82.0,16.0,102.0,40.0,97.0
720,20,71.0,18.0,99.0,40.3,77.0
721,22,85.0,28.0,105.0,40.6,156.0
722,50,95.0,11.0,93.0,40.1,58.0
723,46,89.0,10.0,95.0,39.9,53.0
724,40,62.0,19.0,100.0,40.5,108.0
725,71,65.0,11.0,90.0,40.0,56.0
726,20,76.0,19.0,106.0,40.3,103.0
727,68,98.0,22.0,101.0,40.1,164.0
728,50,73.0,13.0,98.0,40.1,73.0
729,24,71.0,2.0,78.0,38.2,3.0
730,25,57.0,15.0,99.0,40.2,80.0
731,34,103.0,17.0,96.0,40.4,88.0
732,42,75.0,14.0,98.0,40.3,74.0
733,29,40.0,16.0,101.0,40.0,94.0
734,40,66.0,6.0,87.0,39.1,20.0
735,77,76.0,9.0,85.0,39.3,41.0
736,46,83.0,20.0,98.0,41.0,112.0
737,78,71.0,12.0,96.0,39.7,69.0
738,35,92.0,24.0,99.0,40.9,130.0
739,21,100.0,21.0,98.0,40.6,100.0
740,45,57.0,27.0,104.0,40.6,169.0
741,56,65.0,27.0,108.0,41.0,183.0
742,74,66.0,29.0,110.0,40.8,211.0
743,46,83.0,6.0,86.0,39.6,23.0
744,21,92.0,14.0,95.0,40.0,58.0
745,26,75.0,4.0,77.0,39.2,5.0
746,63,79.0,12.0,90.0,39.8,62.0
747,34,51.0,3.0,90.0,38.7,14.0
748,68,106.0,23.0,107.0,40.5,196.0
749,56,87.0,16.0,91.0,39.9,82.0
750,21,78.0,28.0,108.0,40.7,163.0
751,20,73.0,25.0,99.0,40.7,108.0
752,35,62.0,15.0,102.0,40.3,87.0
753,25,97.0,18.0,99.0,40.4,91.0
754,62,44.0,26.0,108.0,40.8,186.0
755,63,66.0,8.0,83.0,39.4,34.0
756,46,57.0,11.0,97.0,40.2,61.0
757,46,80.0,21.0,97.0,40.5,113.0
758,24,87.0,5.0,82.0,39.2,11.0
759,43,83.0,13.0,83.0,40.3,42.0
760,27,59.0,2.0,81.0,38.3,7.0
761,65,80.0,14.0,96.0,39.9,86.0
762,63,50.0,7.0,88.0,39.4,35.0
763,59,104.0,20.0,102.0,40.5,146.0
764,34,51.0,7.0,97.0,39.2,38.0
765,57,70.0,28.0,105.0,41.2,179.0
766,28,94.0,10.0,85.0,39.7,30.0
767,31,98.0,14.0,97.0,40.3,71.0
768,30,66.0,16.0,87.0,40.2,65.0
769,38,77.0,2.0,80.0,38.6,5.0
770,54,71.0,29.0,107.0,40.5,190.0
771,54,100.0,9.0,82.0,39.6,36.0
772,31,97.0,15.0,92.0,40.5,64.0
773,73,69.0,29.0,109.0,40.8,240.0
774,75,57.0,27.0,114.0,41.0,212.0
775,39,73.0,22.0,97.0,40.5,108.0
776,26,87.0,5.0,87.0,39.2,15.0
777,28,59.0,23.0,111.0,41.0,153.0
778,58,91.0,10.0,91.0,39.6,53.0
779,79,108.0,18.0,99.0,41.0,142.0
780,26,58.0,15.0,95.0,40.2,74.0
781,53,57.0,23.0,105.0,40.7,150.0
782,33,53.0,17.0,94.0,40.0,85.0
783,60,92.0,3.0,88.0,38.8,15.0
784,53,81.0,5.0,84.0,39.3,19.0
785,26,85.0,3.0,86.0,39.1,9.0
786,23,83.0,3.0,91.0,38.6,10.0
787,31,64.0,2.0,77.0,38.1,6.0
788,20,78.0,24.0,107.0,40.5,135.0
789,32,73.0,30.0,111.0,40.7,201.0
790,61,104.0,28.0,108.0,41.1,232.0
791,27,92.0,13.0,92.0,40.0,52.0
792,42,84.0,6.0,86.0,39.3,23.0
793,22,56.0,18.0,97.0,40.4,92.0
794,71,67.0,19.0,91.0,40.3,99.0
795,28,62.0,10.0,87.0,39.4,41.0
796,38,77.0,26.0,113.0,41.1,192.0
797,43,69.0,2.0,79.0,38.2,7.0
798,21,84.0,27.0,97.0,40.8,116.0
799,38,77.0,21.0,102.0,40.5,120.0
800,46,83.0,2.0,90.0,38.0,9.0
801,49,97.0,3.0,84.0,38.5,12.0
802,33,82.0,4.0,89.0,38.6,14.0
803,61,66.0,8.0,85.0,39.5,35.0
804,35,90.0,24.0,108.0,40.3,162.0
805,32,99.0,27.0,115.0,40.5,212.0
806,38,56.0,20.0,94.0,40.8,101.0
807,58,87.0,23.0,98.0,40.9,145.0
809,25,70.0,11.0,92.0,40.0,49.0
810,23,54.0,9.0,92.0,39.4,42.0
811,24,68.0,18.0,93.0,40.6,82.0
812,38,65.0,3.0,85.0,39.1,12.0
813,29,48.0,17.0,98.0,40.6,93.0
814,79,63.0,8.0,86.0,39.9,39.0
815,37,66.0,25.0,106.0,40.7,155.0
816,22,58.0,16.0,102.0,40.4,90.0
817,20,82.0,20.0,92.0,40.2,69.0
818,57,68.0,18.0,114.0,40.4,133.0
819,58,96.0,12.0,92.0,39.7,67.0
820,32,49.0,5.0,90.0,39.0,23.0
821,32,69.0,2.0,77.0,38.2,6.0
822,42,55.0,27.0,113.0,40.9,194.0
823,50,51.0,2.0,79.0,38.4,8.0
824,44,75.0,12.0,93.0,40.0,58.0
825,27,75.0,21.0,106.0,40.6,120.0
826,38,70.0,13.0,89.0,40.2,57.0
827,23,68.0,18.0,97.0,40.1,89.0
828,31,58.0,16.0,101.0,40.1,91.0
829,52,55.0,22.0,105.0,40.5,143.0
830,46,82.0,24.0,104.0,41.0,156.0
831,56,60.0,5.0,89.0,39.0,24.0
832,39,74.0,6.0,78.0,39.1,19.0
833,66,98.0,26.0,114.0,40.7,242.0
834,62,78.0,22.0,103.0,40.5,135.0
835,63,61.0,3.0,87.0,38.5,14.0
836,77,52.0,28.0,103.0,40.6,190.0
837,54,79.0,23.0,92.0,40.9,111.0
838,43,51.0,9.0,94.0,39.2,47.0
839,30,82.0,28.0,107.0,40.7,173.0
840,74,87.0,20.0,101.0,40.5,150.0
841,25,62.0,8.0,85.0,39.5,30.0
842,43,98.0,17.0,107.0,40.2,122.0
843,40,91.0,29.0,111.0,41.0,216.0
844,61,69.0,28.0,114.0,40.9,208.0
845,56,66.0,3.0,85.0,38.7,13.0
846,67,72.0,8.0,89.0,39.3,39.0
847,72,60.0,11.0,92.0,40.1,59.0
848,32,96.0,21.0,111.0,40.8,151.0
850,67,64.0,17.0,90.0,40.3,86.0
851,65,63.0,19.0,97.0,40.3,113.0
852,35,91.0,23.0,112.0,41.0,170.0
853,32,90.0,7.0,90.0,39.4,27.0
854,57,78.0,3.0,71.0,39.0,6.0
855,50,59.0,24.0,101.0,40.7,144.0
856,24,72.0,8.0,91.0,39.8,34.0
857,55,66.0,14.0,87.0,40.0,63.0
858,23,97.0,15.0,101.0,40.0,79.0
859,79,75.0,11.0,89.0,40.1,62.0
860,35,76.0,12.0,97.0,40.2,57.0
861,31,71.0,3.0,83.0,38.4,11.0
862,35,89.0,24.0,108.0,40.8,161.0
863,70,62.0,8.0,87.0,39.4,38.0
864,65,96.0,5.0,85.0,39.1,24.0
865,58,56.0,22.0,99.0,40.6,131.0
866,22,79.0,29.0,115.0,40.7,201.0
867,24,68.0,20.0,99.0,40.2,104.0
868,49,61.0,27.0,106.0,41.0,175.0
869,26,65.0,11.0,101.0,40.0,60.0
870,21,92.0,4.0,81.0,38.5,8.0
871,23,86.0,29.0,115.0,40.9,207.0
872,39,62.0,15.0,93.0,40.0,74.0
873,33,76.0,20.0,100.0,40.4,103.0
874,28,57.0,3.0,81.0,38.8,10.0
875,70,63.0,12.0,94.0,40.4,67.0
876,38,85.0,8.0,84.0,39.8,25.0
877,27,90.0,16.0,88.0,39.8,54.0
878,53,84.0,14.0,93.0,40.0,73.0
879,38,73.0,17.0,100.0,40.3,93.0
880,54,66.0,6.0,85.0,39.4,26.0
881,32,77.0,16.0,97.0,40.0,75.0
882,28,76.0,21.0,107.0,40.6,125.0
883,27,69.0,25.0,105.0,40.8,147.0
884,54,82.0,4.0,86.0,39.1,17.0
885,56,70.0,18.0,98.0,40.4,101.0
886,26,91.0,15.0,95.0,40.1,66.0
887,25,97.0,11.0,92.0,39.9,44.0
888,45,81.0,19.0,102.0,40.4,116.0
889,21,63.0,5.0,81.0,39.3,16.0
890,21,64.0,4.0,75.0,38.9,11.0
891,36,58.0,11.0,89.0,39.8,49.0
892,78,96.0,15.0,83.0,40.5,78.0
893,49,76.0,5.0,84.0,39.2,18.0
895,32,73.0,19.0,99.0,40.5,93.0
896,73,96.0,2.0,91.0,38.0,12.0
897,22,61.0,3.0,88.0,38.3,12.0
898,76,84.0,7.0,84.0,39.1,35.0
899,50,66.0,7.0,98.0,39.6,39.0
900,20,52.0,9.0,93.0,39.7,42.0
901,43,66.0,4.0,76.0,39.1,12.0
902,45,60.0,15.0,93.0,40.1,76.0
903,23,73.0,26.0,105.0,41.1,139.0
904,23,52.0,25.0,108.0,41.1,159.0
905,25,62.0,19.0,99.0,40.6,101.0
907,58,71.0,26.0,105.0,40.8,166.0
908,27,87.0,3.0,79.0,38.7,6.0
909,60,87.0,13.0,82.0,40.2,52.0
910,37,71.0,26.0,105.0,40.9,157.0
911,24,67.0,24.0,105.0,40.6,140.0
912,75,68.0,16.0,102.0,40.3,103.0
913,52,84.0,30.0,112.0,41.0,241.0
914,49,66.0,10.0,80.0,40.0,36.0
915,31,56.0,3.0,84.0,39.1,12.0
916,23,88.0,16.0,105.0,40.2,91.0
917,27,84.0,15.0,96.0,40.2,66.0
918,42,61.0,14.0,88.0,40.2,62.0
919,36,75.0,23.0,98.0,40.5,114.0
920,29,86.0,4.0,85.0,39.1,12.0
921,57,65.0,27.0,107.0,41.1,180.0
922,64,83.0,4.0,83.0,38.9,17.0
923,63,82.0,16.0,86.0,40.2,74.0
924,57,61.0,27.0,108.0,40.8,185.0
925,70,99.0,18.0,97.0,40.5,125.0
926,53,53.0,2.0,85.0,38.0,9.0
927,50,58.0,17.0,95.0,40.1,91.0
928,68,48.0,8.0,86.0,39.5,39.0
929,64,79.0,27.0,96.0,40.5,165.0
930,31,87.0,22.0,94.0,40.5,96.0
931,33,74.0,7.0,95.0,39.4,34.0
932,76,56.0,22.0,98.0,40.6,136.0
933,25,77.0,7.0,100.0,39.3,36.0
934,55,55.0,9.0,88.0,40.0,43.0
935,27,93.0,16.0,95.0,40.3,71.0
936,42,63.0,8.0,94.0,39.5,40.0
937,54,54.0,24.0,107.0,40.6,163.0
938,68,63.0,26.0,110.0,41.3,188.0
939,33,55.0,4.0,80.0,38.7,14.0
940,27,92.0,3.0,85.0,38.6,9.0
941,20,78.0,18.0,87.0,40.1,47.0
942,28,58.0,27.0,99.0,41.1,146.0
943,54,100.0,25.0,106.0,40.7,189.0
944,42,93.0,14.0,93.0,40.0,68.0
945,43,78.0,11.0,94.0,39.8,52.0
946,48,65.0,14.0,85.0,40.0,58.0
947,52,78.0,5.0,86.0,39.2,20.0
948,65,61.0,12.0,98.0,40.0,71.0
949,31,60.0,12.0,95.0,40.2,60.0
950,40,81.0,8.0,83.0,39.6,24.0
951,62,85.0,16.0,99.0,40.6,105.0
952,29,91.0,8.0,84.0,39.6,23.0
953,50,59.0,30.0,106.0,41.1,196.0
954,73,95.0,10.0,97.0,39.4,70.0
955,37,99.0,6.0,82.0,39.1,19.0
956,60,63.0,12.0,100.0,39.9,72.0
957,25,82.0,10.0,88.0,39.9,31.0
958,34,41.0,14.0,92.0,40.2,70.0
959,29,84.0,21.0,102.0,40.4,114.0
960,20,64.0,2.0,74.0,38.2,5.0
961,35,80.0,26.0,106.0,40.7,162.0
962,35,83.0,19.0,100.0,40.6,102.0
963,45,74.0,7.0,91.0,39.4,30.0
964,46,65.0,26.0,106.0,41.0,166.0
965,50,81.0,5.0,83.0,39.2,18.0
966,78,54.0,8.0,87.0,39.6,40.0
967,40,75.0,3.0,92.0,38.7,14.0
968,66,74.0,23.0,99.0,40.8,135.0
969,61,60.0,23.0,102.0,40.5,144.0
970,48,63.0,17.0,87.0,40.0,75.0
971,20,69.0,10.0,84.0,40.2,35.0
972,50,68.0,3.0,84.0,38.4,12.0
973,64,61.0,20.0,94.0,41.0,109.0
974,48,110.0,6.0,81.0,39.4,22.0
975,29,91.0,24.0,103.0,40.6,137.0
976,47,58.0,17.0,95.0,40.4,90.0
977,20,60.0,15.0,98.0,40.3,77.0
978,32,86.0,23.0,106.0,40.6,143.0
979,59,84.0,17.0,92.0,40.3,82.0
980,20,60.0,20.0,102.0,40.7,111.0
981,64,112.0,18.0,100.0,40.4,133.0
982,31,98.0,4.0,85.0,38.7,13.0
983,30,68.0,7.0,91.0,39.6,31.0
984,72,66.0,19.0,102.0,40.2,121.0
985,45,62.0,8.0,94.0,39.6,41.0
986,29,72.0,20.0,101.0,40.0,100.0
987,37,64.0,20.0,105.0,40.3,122.0
988,24,66.0,12.0,89.0,40.0,50.0
989,38,64.0,9.0,99.0,39.5,49.0
990,57,76.0,28.0,109.0,40.6,214.0
991,50,56.0,26.0,108.0,40.7,176.0
992,40,74.0,29.0,97.0,41.0,150.0
993,24,72.0,27.0,101.0,41.0,145.0
994,47,93.0,13.0,95.0,40.3,71.0
995,50,83.0,13.0,97.0,40.3,74.0
996,46,52.0,25.0,113.0,40.5,183.0
997,38,91.0,5.0,82.0,39.2,15.0
998,30,95.0,21.0,103.0,40.8,123.0
999,42,66.0,21.0,96.0,40.4,110.0
1000,56,70.0,19.0,103.0,40.7,117.0
1001,39,54.0,26.0,105.0,41.1,164.0
1002,64,99.0,13.0,87.0,40.3,67.0
1003,35,79.0,3.0,82.0,38.7,8.0
1004,73,106.0,12.0,89.0,40.0,73.0
1005,26,88.0,4.0,91.0,38.8,15.0
1006,40,59.0,14.0,90.0,40.3,65.0
1007,63,73.0,8.0,88.0,40.2,37.0
1008,40,70.0,22.0,101.0,40.5,121.0
1009,33,51.0,16.0,88.0,40.3,71.0
1010,64,67.0,19.0,101.0,40.6,117.0
1011,21,72.0,7.0,82.0,39.4,23.0
1012,41,85.0,29.0,100.0,41.0,166.0
1013,58,99.0,16.0,94.0,40.2,95.0
1015,28,88.0,22.0,109.0,40.4,143.0
1017,44,83.0,28.0,110.0,41.2,205.0
1018,20,67.0,17.0,93.0,40.3,76.0
1019,59,81.0,9.0,87.0,39.6,41.0
1020,22,86.0,14.0,105.0,40.0,78.0
1021,35,95.0,2.0,79.0,38.6,5.0
1022,24,81.0,9.0,85.0,39.8,23.0
1023,60,107.0,26.0,112.0,40.6,232.0
1024,55,91.0,16.0,98.0,40.3,100.0
1025,39,74.0,16.0,98.0,40.4,84.0
1026,45,94.0,10.0,91.0,39.9,48.0
1027,59,86.0,22.0,99.0,40.3,142.0
1028,38,63.0,2.0,85.0,38.3,8.0
1029,20,80.0,3.0,85.0,39.0,7.0
1030,37,88.0,24.0,104.0,40.4,149.0
1031,37,71.0,21.0,96.0,40.5,106.0
1032,38,101.0,14.0,90.0,39.8,62.0
1033,33,52.0,18.0,93.0,40.1,89.0
1034,60,58.0,27.0,105.0,40.9,179.0
1035,62,76.0,10.0,82.0,39.6,39.0
1036,64,89.0,26.0,107.0,40.9,207.0
1037,26,81.0,3.0,82.0,38.5,7.0
1038,62,95.0,11.0,93.0,40.1,65.0
1039,56,60.0,5.0,91.0,38.7,25.0
1040,53,65.0,13.0,98.0,40.3,73.0
1041,25,110.0,22.0,96.0,40.8,108.0
1042,60,69.0,28.0,102.0,40.7,185.0
1043,25,107.0,21.0,98.0,40.2,108.0
1044,37,75.0,19.0,106.0,40.4,115.0
1045,22,67.0,6.0,98.0,39.3,30.0
1046,46,59.0,28.0,109.0,41.0,190.0
1047,24,90.0,13.0,97.0,39.7,59.0
1048,31,72.0,10.0,93.0,39.4,46.0
1049,31,99.0,28.0,107.0,40.9,185.0
1050,21,68.0,6.0,90.0,39.4,17.0
1051,44,80.0,26.0,112.0,40.8,197.0
1052,32,65.0,16.0,94.0,40.1,78.0
1053,20,51.0,20.0,88.0,40.5,84.0
1054,31,45.0,3.0,84.0,38.0,12.0
1055,26,68.0,25.0,98.0,40.6,128.0
1056,22,55.0,22.0,98.0,40.5,115.0
1057,30,84.0,8.0,80.0,39.5,17.0
1058,60,68.0,25.0,102.0,41.3,154.0
1059,24,90.0,19.0,103.0,40.3,104.0
1060,73,72.0,15.0,92.0,40.2,87.0
1061,34,99.0,27.0,113.0,40.7,206.0
1062,34,62.0,8.0,98.0,39.7,43.0
1063,58,62.0,12.0,93.0,39.7,63.0
1064,35,82.0,23.0,104.0,40.6,137.0
1065,20,55.0,8.0,86.0,39.5,31.0
1066,39,56.0,6.0,81.0,39.1,22.0
1067,23,48.0,13.0,77.0,40.2,40.0
1068,75,68.0,22.0,94.0,40.8,122.0
1069,27,67.0,22.0,93.0,40.3,102.0
1070,79,108.0,26.0,97.0,40.9,198.0
1071,27,66.0,28.0,109.0,40.7,178.0
1072,27,55.0,19.0,102.0,40.5,109.0
1073,40,87.0,25.0,102.0,40.7,150.0
1074,25,80.0,21.0,106.0,40.5,121.0
1075,68,78.0,5.0,88.0,39.2,25.0
1076,44,77.0,16.0,91.0,40.2,69.0
1077,30,61.0,28.0,105.0,41.4,169.0
1078,49,85.0,9.0,87.0,39.5,37.0
1079,76,85.0,16.0,98.0,40.3,114.0
1080,70,80.0,14.0,83.0,40.2,62.0
1081,44,52.0,16.0,102.0,40.3,97.0
1082,21,43.0,17.0,98.0,40.2,91.0
1083,36,56.0,17.0,91.0,40.4,80.0
1084,55,98.0,24.0,112.0,40.8,204.0
1085,40,50.0,23.0,107.0,40.8,151.0
1086,45,80.0,5.0,88.0,39.5,20.0
1087,64,60.0,21.0,102.0,40.6,133.0
1088,52,70.0,14.0,89.0,40.4,64.0
1089,20,72.0,9.0,88.0,39.8,24.0
1090,76,85.0,11.0,87.0,40.0,60.0
1091,22,59.0,27.0,113.0,40.9,183.0
1092,75,92.0,7.0,86.0,39.5,38.0
1093,31,63.0,22.0,100.0,40.9,121.0
1094,20,51.0,27.0,101.0,41.1,150.0
1095,22,63.0,14.0,101.0,40.3,76.0
1096,27,66.0,27.0,106.0,40.5,163.0
1097,67,66.0,9.0,92.0,40.1,48.0
1098,29,55.0,5.0,85.0,38.8,20.0
1099,45,97.0,6.0,91.0,39.6,29.0
1100,30,84.0,8.0,85.0,39.7,23.0
1101,50,68.0,11.0,95.0,40.1,58.0
1102,55,57.0,24.0,105.0,40.5,157.0
1103,21,79.0,19.0,103.0,40.4,97.0
1104,43,51.0,4.0,95.0,38.7,21.0
1105,59,65.0,29.0,105.0,40.9,188.0
1106,32,83.0,17.0,108.0,40.4,110.0
1107,76,104.0,16.0,90.0,40.4,101.0
1108,29,73.0,3.0,80.0,38.8,6.0
1109,48,72.0,5.0,82.0,39.2,19.0
1110,44,70.0,5.0,97.0,39.2,25.0
1111,76,99.0,18.0,93.0,40.0,120.0
1112,23,65.0,29.0,108.0,41.5,179.0
1113,60,71.0,20.0,96.0,40.7,115.0
1114,39,93.0,20.0,100.0,40.4,116.0
1115,56,70.0,8.0,86.0,39.5,35.0
1116,24,82.0,14.0,88.0,40.3,42.0
1117,31,88.0,12.0,98.0,40.1,60.0
1118,49,55.0,11.0,96.0,39.8,60.0
1119,22,80.0,27.0,112.0,40.7,176.0
1120,48,85.0,1.0,80.0,38.1,3.0
1121,23,78.0,3.0,88.0,38.7,9.0
1122,60,70.0,2.0,84.0,38.0,8.0
1123,28,64.0,7.0,88.0,39.3,29.0
1124,38,68.0,2.0,81.0,38.6,7.0
1125,45,102.0,27.0,110.0,41.0,210.0
1126,35,63.0,3.0,86.0,38.5,12.0
1127,56,101.0,5.0,84.0,39.0,22.0
1128,27,57.0,17.0,95.0,40.3,85.0
1129,55,81.0,21.0,105.0,40.7,148.0
1130,34,68.0,25.0,100.0,40.9,137.0
1131,27,53.0,2.0,79.0,38.5,7.0
1132,42,101.0,17.0,87.0,40.1,71.0
1133,36,88.0,14.0,91.0,40.1,59.0
1134,30,63.0,5.0,83.0,38.8,18.0
1135,31,52.0,5.0,79.0,39.1,17.0
1136,38,81.0,19.0,99.0,40.1,101.0
1137,35,66.0,29.0,112.0,40.9,198.0
1138,59,61.0,7.0,90.0,39.4,35.0
1139,42,83.0,11.0,94.0,40.1,53.0
1140,76,91.0,22.0,103.0,40.8,176.0
1141,74,92.0,20.0,101.0,40.8,152.0
1142,74,90.0,3.0,82.0,38.8,14.0
1143,24,63.0,13.0,99.0,39.9,56.0
1144,28,81.0,16.0,96.0,40.2,71.0
1145,78,84.0,30.0,110.0,40.8,270.0
1146,36,98.0,12.0,94.0,40.0,58.0
1147,61,64.0,10.0,95.0,39.6,55.0
1148,28,91.0,10.0,106.0,40.1,61.0
1149,60,85.0,8.0,84.0,39.6,34.0
1150,43,91.0,10.0,93.0,39.8,49.0
1151,26,99.0,17.0,105.0,39.9,103.0
1152,32,68.0,9.0,87.0,39.5,36.0
1153,22,91.0,6.0,81.0,39.4,12.0
1154,38,67.0,3.0,85.0,38.5,12.0
1155,42,86.0,14.0,92.0,39.9,64.0
1156,32,100.0,29.0,105.0,40.8,185.0
1157,26,74.0,22.0,97.0,40.8,95.0
1158,40,54.0,19.0,98.0,40.5,106.0
1159,52,100.0,20.0,98.0,40.8,126.0
1160,39,83.0,20.0,91.0,40.2,85.0
1161,28,78.0,27.0,112.0,40.3,176.0
1162,43,61.0,8.0,89.0,39.7,36.0
1163,21,88.0,27.0,104.0,40.8,147.0
1164,41,83.0,16.0,94.0,40.2,76.0
1165,62,69.0,18.0,97.0,40.7,102.0
1166,27,109.0,8.0,88.0,39.8,30.0
1167,54,69.0,10.0,87.0,39.3,44.0
1168,73,92.0,11.0,87.0,40.0,60.0
1169,28,93.0,17.0,98.0,40.2,84.0
1170,32,73.0,29.0,114.0,41.2,207.0
1171,63,54.0,15.0,99.0,40.0,91.0
1172,72,61.0,13.0,94.0,40.0,73.0
